LSI,Life Storage Inc. Common Stock,11552931049
GME,GameStop Corporation Common Stock,11550297038
FNF,FNF Group of Fidelity National Financial Inc. Common Stock,11545338492
JBAXY,Julius Baer Grp Unsp/Adrs,11545266960
HAS,Hasbro Inc. Common Stock,11517942818
TFX,Teleflex Incorporated Common Stock,11511619236
WSM,Williams-Sonoma Inc. Common Stock (DE),11481360948
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,11481043785
CNA,CNA Financial Corporation Common Stock,11479123223
NMR,Nomura Holdings Inc ADR American Depositary Shares,11476155792
TNABY,Tenaga Nasional Bhd Sponsored ADRs,11434234519
BXBLY,Brambles Limited Sponsored ADRs,11434079279
JHX,James Hardie Industries plc American Depositary Shares (Ireland),11429776678
LUMN,Lumen Technologies Inc. Common Stock,11404930987
SKHHY,Sonic Healthcare Sp/Adrs,11398619140
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,11394180133
LBTYK,Liberty Global plc Class C Ordinary Shares,11393727025
UHAL,Amerco Common Stock,11386242492
IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),11377728571
REG,Regency Centers Corporation Common Stock,11372466731
ALLY,Ally Financial Inc. Common Stock,11353950300
CUBE,CubeSmart Common Shares,11338599424
CMA,Comerica Incorporated Common Stock,11324007792
Y,Alleghany Corporation Common Stock,11321480959
ASXFY,Asx Ltd Unsp/Adrs,11300149606
CRL,Charles River Laboratories International Inc. Common Stock,11184689929
BURL,Burlington Stores Inc. Common Stock,11165518264
VST,Vistra Corp. Common Stock,11158287018
YARIY,Yara International ASA Sponsored ADRs,11152142676
RE,Everest Re Group Ltd. Common Stock,11128998779
MMP,Magellan Midstream Partners L.P. Limited Partnership,11106971610
QRVO,Qorvo Inc. Common Stock,11103949123
DOX,Amdocs Limited Ordinary Shares,11097365600
SNN,Smith & Nephew SNATS Inc. Common Stock,11019338234
LBTYB,Liberty Global plc Class B Ordinary Shares,10989873165
APP,Applovin Corporation Class A Common Stock,10951990621
ACM,AECOM Common Stock,10924840506
MORN,Morningstar Inc. Common Stock,10885620605
EWBC,East West Bancorp Inc. Common Stock,10880201570
AHKSY,Asahi Kaisei Crp Unsp/Adrs,10879639510
NWS,News Corporation Class B Common Stock,10873741865
POAHY,Porsche Autombl Unsp/Adrs,10871875000
WRK,Westrock Company Common Stock,10859242356
CUK,Carnival Plc ADS ADS,10839500000
BEP,Brookfield Renewable Partners L.P. ,10832910263
SCI,Service Corporation International Common Stock,10830555370
LNVGY,Lenovo Group Limited Sponsored ADRs,10795389088
QGEN,Qiagen N.V. Common Shares ,10778950280
LBTYA,Liberty Global plc Class A Ordinary Shares,10752609023
BAP,Credicorp Ltd. Common Stock,10741584897
EBKDY,Erste Group Bank AG Sponsored ADRs,10734255000
NWSA,News Corporation Class A Common Stock,10698170145
WPP,WPP plc American Depositary Shares,10671737991
BKI,Black Knight Inc. Common Stock ,10660268855
RCL,D/B/A Royal Caribbean Cruises Ltd. Common Stock,10659723028
FMS,Fresenius Medical Care AG Common Stock,10642750773
SWAV,ShockWave Medical Inc. Common Stock,10621967208
PATH,UiPath Inc. Class A Common Stock,10600489235
ROKU,Roku Inc. Class A Common Stock,10593614670
LAMR,Lamar Advertising Company Class A Common Stock,10560227534
CZR,Caesars Entertainment Inc. Common Stock,10538239393
H,Hyatt Hotels Corporation Class A Common Stock,10532130310
VIVHY,Vivendi Sa Unsp/Adrs,10520244621
BHVN,Biohaven Pharmaceutical Holding Company Ltd. Common Shares,10517232515
NLY,Annaly Capital Management Inc Common Stock,10505672898
FFIV,F5 Inc. Common Stock,10503990569
HSIC,Henry Schein Inc. Common Stock,10498761895
OLPX,Olaplex Holdings Inc. Common Stock,10493169026
OTEX,Open Text Corporation Common Shares,10486068266
KEP,Korea Electric Power Corporation Common Stock,10476853737
PHM,PulteGroup Inc. Common Stock,10386666029
IFJPY,Informa Plc Sponsored ADRs,10365941648
GL,Globe Life Inc. Common Stock,10354930202
NRG,NRG Energy Inc. Common Stock,10326580531
MKTX,MarketAxess Holdings Inc. Common Stock,10285826170
AFRM,Affirm Holdings Inc. Class A Common Stock,10239885692
DTCWY,Deutsche Wohnen Unsp/Adrs,10231591013
SNX,TD SYNNEX Corporation Common Stock,10214541395
NBIX,Neurocrine Biosciences Inc. Common Stock,10203764435
ARCC,Ares Capital Corporation Common Stock,10165129857
CDAY,Ceridian HCM Holding Inc. Common Stock,10146301917
FND,Floor & Decor Holdings Inc. Common Stock,10141241330
UTHR,United Therapeutics Corporation Common Stock,10121722961
BJ,BJ's Wholesale Club Holdings Inc. Common Stock,10015622377
GFL,GFL Environmental Inc. Subordinate voting shares no par value,10008174977
AOS,A.O. Smith Corporation Common Stock,10001603385
AMC,AMC Entertainment Holdings Inc. Class A Common Stock,9969469278
NLSN,Nielsen N.V. Ordinary Shares,9960214559
SNMCY,Suncorp Group Limited Sponsored ADRs,9949327211
CMSQY,Computershare Limited Sponsored ADRs,9931347577
RRX,Regal Rexnord Corporation Common Stock,9915978492
YASKY,Yaskawa Electric Unsp/Adrs,9840879376
MONDY,Mondi Plc Unsp/Adrs,9830036276
AEG,AEGON N.V. Common Stock,9783588212
DISH,DISH Network Corporation Class A Common Stock,9778437621
JNPR,Juniper Networks Inc. Common Stock,9776868075
JAZZ,Jazz Pharmaceuticals plc Common Stock (Ireland),9775380889
MTN,Vail Resorts Inc. Common Stock,9773999245
ARMK,Aramark Common Stock,9767192992
CCJ,Cameco Corporation Common Stock,9764858756
AGRPY,Absa Group Limited Sponsored ADRs,9742774690
AQN,Algonquin Power & Utilities Corp. Common Shares,9708132050
WHR,Whirlpool Corporation Common Stock,9706709941
AA,Alcoa Corporation Common Stock ,9686994881
CLF,Cleveland-Cliffs Inc. Common Stock,9681401229
IMPUY,Impala Platinum Holdings Limited Sponsored ADRs,9668014808
TOST,Toast Inc. Class A Common Stock,9648942109
SEOAY,Stora Enso Oyj Sponsored ADRs Class R,9644984984
AAL,American Airlines Group Inc. Common Stock,9643713557
MPW,Medical Properties Trust Inc. common stock,9619603000
GLOB,Globant S.A. Common Shares,9604312516
MANH,Manhattan Associates Inc. Common Stock,9595782774
LII,Lennox International Inc. Common Stock,9591336636
ALLE,Allegion plc Ordinary Shares,9580394821
STRNY,Severn Trent Plc Sponsored ADRs,9517789766
SRPT,Sarepta Therapeutics Inc. Common Stock (DE),9506979413
TFII,TFI International Inc. Common Shares,9485113107
HII,Huntington Ingalls Industries Inc. Common Stock,9482374832
GTLB,GitLab Inc. Class A Common Stock,9472001000
TTC,Toro Company (The) Common Stock,9465795524
BWA,BorgWarner Inc. Common Stock,9465602798
TPR,Tapestry Inc. Common Stock,9460215154
ZEN,Zendesk Inc. Common Stock,9458959270
WSC,WillScot Mobile Mini Holdings Corp. Class A Common Stock,9448266117
ESLT,Elbit Systems Ltd. Ordinary Shares,9446605276
SLVYY,Solvay SA UNSP/ADRs,9423001024
INTR,Inter & Co. Inc. Class A Common Shares,9402195237
OCDDY,Ocado Group Plc Spns/Adrs,9389452756
AXON,Axon Enterprise Inc. Common Stock,9383453135
BCH,Banco De Chile Banco De Chile ADS,9364283409
TMICY,Trend Micro Incorporated Sponsored ADRs,9319534739
WAL,Western Alliance Bancorporation Common Stock (DE),9292140000
AIZ,Assurant Inc. Common Stock,9290734527
PSTG,Pure Storage Inc. Class A Common Stock,9277319389
UUGRY,United Utilities Group PLC Sponsored ADRs,9263454159
LOGI,Logitech International S.A. Ordinary Shares,9260190485
RRC,Range Resources Corporation Common Stock,9256746530
ALNPY,ANA Holdings Inc. Sponsored ADRs,9250007015
PAG,Penske Automotive Group Inc. Common Stock,9238226038
BDOUY,BDO Unibank Inc. Sponsored ADRs,9220681546
BBWI,Bath & Body Works Inc.,9208893646
GPFOY,Grupo Financiero Inbursa SAB de CV Sponsored ADRs Class O,9206626643
BZ,KANZHUN LIMITED American Depository Shares,9190383476
BRKR,Bruker Corporation Common Stock,9173238359
KNX,Knight-Swift Transportation Holdings Inc.,9169646466
JLL,Jones Lang LaSalle Incorporated Common Stock,9134975614
ZNH,China Southern Airlines Company Limited Common Stock,9108103748
UMICY,Umicore Sa Unsp/Adrs,9087232000
BILI,Bilibili Inc. American Depositary Shares,9081556648
DKS,Dick's Sporting Goods Inc Common Stock,9056903744
FBHS,Fortune Brands Home & Security Inc. Common Stock,9051866821
DECK,Deckers Outdoor Corporation Common Stock,9031665839
DBX,Dropbox Inc. Class A Common Stock,9029520953
CRZBY,Commerzbank AG Sponsored ADRs,9029498541
CCHGY,Coca-Cola HBC AG Sponsored ADRs,9010323964
G,Genpact Limited Common Stock,9003792125
JBL,Jabil Inc. Common Stock,8989192195
KPELY,Keppel Corporation Limited Sponsored ADRs,8961670045
WHGLY,WH Group Ltd. (HK) Sponsored ADRs,8955493253
RYCEY,Rolls-Royce Holdings PLC Sponsored ADRs,8953328778
RHI,Robert Half International Inc. Common Stock,8949388737
KIROY,Kumba Iron Ore Limited Sponsored ADRs,8937885779
LU,Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share,8937528400
CFR,Cullen/Frost Bankers Inc. Common Stock,8937047080
FLEX,Flex Ltd. Ordinary Shares,8907161579
ZION,Zions Bancorporation N.A. Common Stock,8898380795
FRT,Federal Realty Investment Trust Common Stock,8898242121
LEA,Lear Corporation Common Stock,8886060498
OC,Owens Corning Inc Common Stock New,8877798555
MASI,Masimo Corporation Common Stock,8876814534
HOOD,Robinhood Markets Inc. Class A Common Stock,8866580795
ZG,Zillow Group Inc. Class A Common Stock,8854825411
DLO,DLocal Limited Class A Common Shares,8844952661
IOT,Samsara Inc. Class A Common Stock,8844837854
KNRRY,Knorr-Bremse Unsp/Adrs,8833760000
CBSH,Commerce Bancshares Inc. Common Stock,8830805592
OLN,Olin Corporation Common Stock,8826024853
PNW,Pinnacle West Capital Corporation Common Stock,8799394489
Z,Zillow Group Inc. Class C Capital Stock,8798174233
WBS,Webster Financial Corporation Common Stock,8780925080
RDY,Dr. Reddy's Laboratories Ltd Common Stock,8776434879
UGI,UGI Corporation Common Stock,8760928319
LNC,Lincoln National Corporation Common Stock,8746936819
NWL,Newell Brands Inc. Common Stock,8745525000
CAR,Avis Budget Group Inc. Common Stock,8744342086
CHYHY,Chr. Hansen Holding A/S Sponsored ADRs,8728635235
CLVT,Clarivate Plc Ordinary Shares,8709520376
RGA,Reinsurance Group of America Incorporated Common Stock,8702653102
RKUNY,Rakuten Inc Sponsored ADRs,8665989696
LECO,Lincoln Electric Holdings Inc. Common Shares,8663562008
ORKLY,Orkla ASA Sponsored ADRs Class A,8662377891
SRGHY,Shoprite Holdings Limited Sponsored ADRs,8658378346
MIDD,Middleby Corporation (The) Common Stock,8639824654
BURBY,Burberry Group plc Sponsored ADRs,8591363979
CFLT,Confluent Inc. Class A Common Stock,8589637360
ELAN,Elanco Animal Health Incorporated Common Stock,8576399010
DKNG,DraftKings Inc. Class A Common Stock,8563172259
SEE,Sealed Air Corporation Common Stock,8562008325
LSCC,Lattice Semiconductor Corporation Common Stock,8560771476
OGE,OGE Energy Corp Common Stock,8552658148
FEAM,5E Advanced Materials Inc. Common Stock,8548507761
IVZ,Invesco Ltd Common Stock,8499875219
MAT,Mattel Inc. Common Stock,8495101544
AGESY,ageas SA/NV Sponsored ADRs,8490470618
IPSEY,Ipsen SA Sponsored ADRs,8481996505
DVA,DaVita Inc. Common Stock,8479944000
SWN,Southwestern Energy Company Common Stock,8471780948
WFG,West Fraser Timber Co. Ltd Common stock,8456718456
CIEN,Ciena Corporation Common Stock,8438859351
AGL,agilon health inc. Common Stock,8423396173
NDVLY,New World Development Co. Ltd. Sponsored ADRs,8405554791
COLD,Americold Realty Trust Inc. Common Stock,8398716226
SKM,SK Telecom Co. Ltd. Common Stock,8371645114
NVCR,NovoCure Limited Ordinary Shares,8367933381
AGCO,AGCO Corporation Common Stock,8363056245
PAA,Plains All American Pipeline L.P. Common Units representing Limited Partner Interests,8361751318
PNR,Pentair plc. Ordinary Share,8336143570
HTZ,Hertz Global Holdings Inc Common Stock,8332891457
PCOR,Procore Technologies Inc. Common Stock,8319555929
NNN,National Retail Properties Common Stock,8317057660
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,8219400000
DLAKY,Deutsche Lufthansa AG Sponsored ADRs,8212986374
CGNX,Cognex Corporation Common Stock,8202179572
JEF,Jefferies Financial Group Inc. Common Stock,8173043859
CHDN,Churchill Downs Incorporated Common Stock,8169396272
CASY,Casey's General Stores Inc. Common Stock,8142433563
MNBEY,MinebeaMitsumi Inc. Sponsored ADRs,8138020947
PFGC,Performance Food Group Company Common Stock,8098851365
NXST,Nexstar Media Group Inc. Common Stock,8094587846
YAMCY,Yamaha Corporation Sponsored ADRs,8087614000
AVLR,Avalara Inc. Common Stock,8065522112
UHS,Universal Health Services Inc. Common Stock,8052444730
GGB,Gerdau S.A. Common Stock,8026797898
CABO,Cable One Inc. Common Stock,8012175098
UNM,Unum Group Common Stock,8007584344
SLLDY,Sanlam Limited Sponsored ADRs,8004626015
DLB,Dolby Laboratories Common Stock,8003967349
DCP,DCP Midstream  LP Common Units ,8001922906
HKVTY,HK Electric Investments & HK Electric Investments Ltd. Sponsored ADRs,7983506700
STOR,STORE Capital Corporation Common Stock,7962507637
CHNG,Change Healthcare Inc. Common Stock,7960475661
CACC,Credit Acceptance Corporation Common Stock,7931049884
SEIC,SEI Investments Company Common Stock,7929644400
TTEK,Tetra Tech Inc. Common Stock,7928489974
GFI,Gold Fields Limited American Depositary Shares,7924346713
FIVE,Five Below Inc. Common Stock,7881819486
RBA,Ritchie Bros. Auctioneers Incorporated Common Stock,7880058064
GPOVY,Grupo Carso SAB de CV Sponsored ADRs,7878434151
XRAY,DENTSPLY SIRONA Inc. Common Stock,7833818576
OHI,Omega Healthcare Investors Inc. Common Stock,7828017766
FIVN,Five9 Inc. Common Stock,7818254570
LAD,Lithia Motors Inc. Common Stock,7806875284
JAPSY,Japan Airlines Unsp/Adrs,7802137188
KRTX,Karuna Therapeutics Inc. Common Stock,7799690574
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,7797354807
OGN,Organon & Co. Common Stock ,7794270511
XM,Qualtrics International Inc. Class A Common Stock,7785109727
S,SentinelOne Inc. Class A Common Stock,7763877562
MHK,Mohawk Industries Inc. Common Stock,7760070342
CELH,Celsius Holdings Inc. Common Stock,7756226679
BERY,Berry Global Group Inc. Common Stock,7752850000
HRB,H&R Block Inc. Common Stock,7730741062
PSO,Pearson Plc Common Stock,7723696774
EGP,EastGroup Properties Inc. Common Stock,7696454181
CPRI,Capri Holdings Limited Ordinary Shares,7690287590
RH,RH Common Stock,7683501570
CSAN,Cosan S.A. ADS,7675346726
PAC,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. Grupo Aeroportuario Del Pacifico S.A. de C.V. (each representing 10 Series B shares),7673677005
ESTC,Elastic N.V. Ordinary Shares,7671136942
YMM,Full Truck Alliance Co. Ltd. American Depositary Shares (each representing 20 Class A Ordinary Shares),7647964954
LEVI,Levi Strauss & Co Class A Common Stock,7644685447
HLPPY,Hang Lung Properties Limited Sponsored ADRs,7612749054
ARW,Arrow Electronics Inc. Common Stock,7600196834
WYNN,Wynn Resorts Limited Common stock,7596863875
CIB,BanColombia S.A. Common Stock,7593624165
HLTOY,Hellenic Telecommunications Organization SA Sponsored ADRs,7590824300
WEX,WEX Inc. common stock,7535870393
TMRAY,TOMRA Systems ASA Sponsored ADRs,7516459561
W,Wayfair Inc. Class A Common Stock,7508314559
ROLL,RBC Bearings Incorporated Common Stock,7481529792
ACHC,Acadia Healthcare Company Inc. Common Stock,7481125331
AUKNY,Auckland International Airport Ltd Sponsored ADRs,7445899632
ONON,On Holding AG Class A Ordinary Shares,7441881254
HCP,HashiCorp Inc. Class A Common Stock,7419607653
RUN,Sunrun Inc. Common Stock,7356039080
ALV,Autoliv Inc. Common Stock,7351240000
BSAC,Banco Santander - Chile ADS,7349398930
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,7338355319
IIVI,II-VI Incorporated Common Stock,7333108549
ORI,Old Republic International Corporation Common Stock,7328367539
PPC,Pilgrim's Pride Corporation Common Stock,7301218230
KBR,KBR Inc. Common Stock,7294802454
PII,Polaris Inc. Common Stock,7285439365
ATR,AptarGroup Inc. Common Stock,7280578406
FR,First Industrial Realty Trust Inc. Common Stock,7278557306
GPK,Graphic Packaging Holding Company,7266793798
MUSA,Murphy USA Inc. Common Stock,7256363030
USFD,US Foods Holding Corp. Common Stock,7240661038
GTLS,Chart Industries Inc. Common Stock,7240603396
CHE,Chemed Corp,7223067707
ADT,ADT Inc. Common Stock,7214289306
MGYOY,MOL Hungarian Oil & Gas Plc Sponsored ADRs Class A,7210938451
PSMMY,Persimmon Plc Unsp/Adrs,7206999180
WCC,WESCO International Inc. Common Stock,7190975558
MTDR,Matador Resources Company Common Stock,7154858628
BEPC,Brookfield Renewable Corporation Class A Subordinate Voting Shares ,7152538346
PB,Prosperity Bancshares Inc. Common Stock,7144126700
ICAGY,International Consolidated Airlines Group SA Sponsored ADRs,7131297453
NEP,NextEra Energy Partners LP Common Units representing limited partner interests,7130280722
BRX,Brixmor Property Group Inc. Common Stock,7110942312
ST,Sensata Technologies Holding plc Ordinary Shares,7103666724
ACCYY,Accor SA Sponsored ADRs,7100897778
DNPLY,Dai Nippon Printing Co Ltd Sponsored ADRs,7093494137
AN,AutoNation Inc. Common Stock,7089761331
DSEEY,Daiwa Securities Group Inc. Sponsored ADRs,7080252330
MKTAY,Makita Corporation Sponsored ADRs,7078842906
DNB,Dun & Bradstreet Holdings Inc. Common Stock,7075527130
PANDY,Pandora A/S Sponsored ADRs,7055540000
BSMX,Banco Santander Mexico S.A. Institucion de Banca Multiple Grupo Financiero Santander Mexico,7052575816
AIRC,Apartment Income REIT Corp. Common Stock,7034805989
CNXC,Concentrix Corporation Common Stock,7016645422
NOV,NOV Inc. Common Stock,7015363261
RCM,R1 RCM Inc. Common Stock,6998216073
APLS,Apellis Pharmaceuticals Inc. Common Stock,6977179079
GOL,Gol Linhas Aereas Inteligentes S.A. Sponsored ADR representing 2 Pfd Shares,6976764557
DCI,Donaldson Company Inc. Common Stock,6965252395
LEGN,Legend Biotech Corporation American Depositary Shares,6949532876
RL,Ralph Lauren Corporation Common Stock,6915843879
ITT,ITT Inc. Common Stock ,6904615000
SNDL,SNDL Inc. Common Shares,6893261241
CPCAY,Cathay Pacific Airways Limited Sponsored ADRs,6890379099
ARKAY,Arkema SA Sponsored ADRs,6890030303
GNTX,Gentex Corporation Common Stock,6879035745
SYNH,Syneos Health Inc. Class A Common Stock,6872526809
THC,Tenet Healthcare Corporation Common Stock,6866232277
YZCAY,Yanzhou Coal Mining Co. Ltd. Sponsored ADRs Class H,6859000000
CHH,Choice Hotels International Inc. Common Stock,6855760493
SF,Stifel Financial Corporation Common Stock,6843302877
SMGZY,Smiths Group Plc Sponsored ADRs,6835200089
EDR,Endeavor Group Holdings Inc. Class A Common Stock,6827822770
NDBKY,Nedbank Group Limited Sponsored ADRs,6823420539
SKFRY,SKF AB Sponsored ADRs Class B,6819413631
CEA,China Eastern Airlines Corporation Ltd. Common Stock,6779698866
EXAS,Exact Sciences Corporation Common Stock,6770367833
SBSW,D/B/A Sibanye-Stillwater Limited ADS,6763196857
GMED,Globus Medical Inc. Class A Common Stock,6737939632
XPO,XPO Logistics Inc.,6721678160
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),6681147645
ASR,Grupo Aeroportuario del Sureste S.A. de C.V. Common Stock,6676500000
FFIN,First Financial Bankshares Inc. Common Stock,6667839342
VOYA,Voya Financial Inc. Common Stock,6665869599
WH,Wyndham Hotels & Resorts Inc. Common Stock ,6664345218
GWRE,Guidewire Software Inc. Common Stock,6660887401
CACI,CACI International Inc. Class A Common Stock,6658557944
NFG,National Fuel Gas Company Common Stock,6655230998
PLNT,Planet Fitness Inc. Common Stock,6643742439
AGNC,AGNC Investment Corp. Common Stock,6636201884
RTMVY,Rightmove Plc Unsp/Adrs,6634624984
PNFP,Pinnacle Financial Partners Inc. Common Stock,6631782772
DOCS,Doximity Inc. Class A Common Stock,6627008525
KT,KT Corporation Common Stock,6620394156
SKBSY,Skanska AB Sponsored ADRs Class B,6616022675
BLD,TopBuild Corp. Common Stock,6593930344
HUN,Huntsman Corporation Common Stock,6575071765
RGLD,Royal Gold Inc. Common Stock,6573748053
PHI,PLDT Inc. Sponsored ADR,6572416676
WTBDY,Whitbread PLC Sponsored ADRs,6569850333
COTY,Coty Inc. Class A Common Stock,6562474238
IAC,IAC Inc. Common Stock,6560779370
MDU,MDU Resources Group Inc. Common Stock (Holding Company),6523491739
TX,Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares USD1.00 par value),6521341030
PDCE,PDC Energy Inc. Common Stock (Delaware),6506334528
VLY,Valley National Bancorp Common Stock,6506025084
TXRH,Texas Roadhouse Inc. Common Stock,6486180347
CAE,CAE Inc. Ordinary Shares,6474102372
BOKF,BOK Financial Corporation Common Stock,6469203045
BC,Brunswick Corporation Common Stock,6465820313
SSB,SouthState Corporation Common Stock,6455423877
CX,Cemex S.A.B. de C.V. Sponsored ADR,6451289175
EGIEY,ENGIE Brasil Energia S.A. Sponsored ADRs,6445829146
MP,MP Materials Corp. Common Stock,6438898015
SITE,SiteOne Landscape Supply Inc. Common Stock,6435368874
INFA,Informatica Inc. Class A Common Stock,6434832966
CLH,Clean Harbors Inc. Common Stock,6434668967
NVST,Envista Holdings Corporation Common Stock,6433150555
TSGTY,Tsingtao Brewery Co Ltd Sponsored ADRs Class H,6419677964
AU,AngloGold Ashanti Limited Common Stock,6417334480
FYBR,Frontier Communications Parent Inc. Common Stock,6408232080
JSAIY,J Sainsbury Plc Sponsored ADRs,6405335116
SNV,Synovus Financial Corp. Common Stock,6400098166
LITE,Lumentum Holdings Inc. Common Stock,6396990000
SON,Sonoco Products Company Common Stock,6384818535
KNSL,Kinsale Capital Group Inc. Common Stock,6373928320
COVTY,Covestro AG Sponsored ADRs,6356280000
FAF,First American Corporation (New) Common Stock,6349797020
TSRYY,Treasury Wine Estates Limited Sponsored ADRs,6345045467
CFRUY,Compagnie Financière Richemont SA  Un/Adrs,6337080000
FSK,FS KKR Capital Corp. Common Stock,6330739376
EME,EMCOR Group Inc. Common Stock,6327281312
BPOP,Popular Inc. Common Stock,6319565894
VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares,6311483828
MTZ,MasTec Inc. Common Stock,6309978089
WWD,Woodward Inc. Common Stock,6308299245
WU,Western Union Company (The) Common Stock,6303935547
PEN,Penumbra Inc. Common Stock,6299324130
LYSDY,Lynas Corporation Limited Sponsored ADRs,6294320589
BYD,Boyd Gaming Corporation Common Stock,6289009117
QABSY,Qantas Airways Ltd Sponsored ADRs,6284300940
IBKR,Interactive Brokers Group Inc. Class A Common Stock,6283883038
SKX,Skechers U.S.A. Inc. Common Stock,6280662568
INGR,Ingredion Incorporated Common Stock,6274305205
DOOO,BRP Inc. (Recreational Products) Common Subordinate Voting Shares,6269591398
MKSI,MKS Instruments Inc. Common Stock,6264463557
IONS,Ionis Pharmaceuticals Inc. Common Stock,6244777490
VAC,Marriott Vacations Worldwide Corporation Common Stock,6242985814
HOG,Harley-Davidson Inc. Common Stock,6228206535
SHLX,Shell Midstream Partners L.P. Common Units representing Limited Partner Interests,6213974685
CYBR,CyberArk Software Ltd. Ordinary Shares,6212497479
LFUS,Littelfuse Inc. Common Stock,6207192486
RNR,RenaissanceRe Holdings Ltd. Common Stock,6195291771
SAIA,Saia Inc. Common Stock,6186432253
SWRAY,Swire Pacific Limited Sponsored ADRs Class A,6179841362
ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,6172492844
X,United States Steel Corporation Common Stock,6169229527
EXEL,Exelixis Inc. Common Stock,6164636658
TREX,Trex Company Inc. Common Stock,6160302314
VMI,Valmont Industries Inc. Common Stock,6149628838
RADLY,Raia Drogasil S.A. Sponsored ADRs,6149144232
NVT,nVent Electric plc Ordinary Shares ,6144857367
LYFT,Lyft Inc. Class A Common Stock,6124485717
STAG,Stag Industrial Inc. Common Stock,6112966004
AYI,Acuity Brands Inc. ,6110802223
DSGX,Descartes Systems Group Inc. (The) Common Stock,6106815911
HR,Healthcare Realty Trust Incorporated Common Stock,6104811280
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares),6103743130
KGFHY,Kingfisher Plc Sponsored ADRs,6103091859
INSP,Inspire Medical Systems Inc. Common Stock,6102878727
QLYS,Qualys Inc. Common Stock,6074034230
GIL,Gildan Activewear Inc. Class A Sub. Vot. Common Stock,6068838355
GBCI,Glacier Bancorp Inc. Common Stock,6066669539
REYN,Reynolds Consumer Products Inc. Common Stock,6056636310
MNDY,monday.com Ltd. Ordinary Shares,6043234550
FSV,FirstService Corporation Common Shares,6028745079
SPKKY,Spark New Zealand Limited Sponsored ADRs,6026511670
DXC,DXC Technology Company Common Stock ,6023846689
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),6019365428
CCCS,CCC Intelligent Solutions Holdings Inc. Common Stock,6018109534
KRC,Kilroy Realty Corporation Common Stock,6016713924
OLED,Universal Display Corporation Common Stock,6016521944
TOPPY,TOPPAN PRINTING CO LTD Sponsored ADRs,5983473766
OSH,Oak Street Health Inc. Common Stock,5983462364
HLI,Houlihan Lokey Inc. Class A Common Stock,5981741771
ACH,Aluminum Corporation of China Limited American Depositary Shares,5969814228
ADC,Agree Realty Corporation Common Stock,5966714755
FLO,Flowers Foods Inc. Common Stock,5964752853
PENN,PENN Entertainment Inc. Common Stock,5958196230
HALO,Halozyme Therapeutics Inc. Common Stock,5947010705
CR,Crane Holdings Co. Common Stock,5941844204
AHEXY,Adecco Group Ag Unsp/Adrs,5938720541
ALK,Alaska Air Group Inc. Common Stock,5918410626
AUOTY,Au Optronics Corp Adrs,5917467112
EXLS,ExlService Holdings Inc. Common Stock,5917285996
KGFHF,Kingfisher PLC ADRs,5910853592
QDEL,QuidelOrtho Corporation Common Stock,5872375466
OISHY,Oil Search Ltd Sponsored ADRs,5872005979
IRDM,Iridium Communications Inc Common Stock,5869690924
ASH,Ashland Inc. Common Stock,5866058288
UBSFY,Ubisoft Entertainment SA Unsponsored ADRs,5849253063
FUTU,Futu Holdings Limited American Depositary Shares,5841464067
FCN,FTI Consulting Inc. Common Stock,5819924086
KHOLY,Koc Holding A.S. Unsponsored ADRs Class B,5817350127
IDA,IDACORP Inc. Common Stock,5812281493
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,5799293111
SRC,Spirit Realty Capital Inc. Common Stock,5791376742
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,5787786426
DDS,Dillard's Inc. Common Stock,5783027585
CC,Chemours Company (The) Common Stock,5781886606
CW,Curtiss-Wright Corporation Common Stock,5781423914
CHRD,Chord Energy Corporation Common Stock,5781329205
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,5774070058
OPCH,Option Care Health Inc. Common Stock,5761665184
CPYYY,Centrica plc Sponsored ADRs,5761242567
AXTA,Axalta Coating Systems Ltd. Common Shares,5758157678
LSTR,Landstar System Inc. Common Stock,5705716405
BLCO,Bausch + Lomb Corporation Common Shares,5687500000
GRFS,Grifols S.A. American Depositary Shares,5686164764
MUR,Murphy Oil Corporation Common Stock,5681958977
LNTH,Lantheus Holdings Inc. Common Stock,5665055560
GXO,GXO Logistics Inc. Common Stock ,5664622417
STN,Stantec Inc Common Stock,5664184212
VNO,Vornado Realty Trust Common Stock,5660267825
